901	FP-11094	rtc	2025-08-06	19:34:43.865	150	66
902	NL-90084	rtc	2025-08-06	19:34:44.033	150	65
903	RN-25892	rtc	2025-08-06	19:34:44.177	145	67
904	PH-32145	rtc	2025-08-06	19:34:44.296	158	68
905	HF-30556	rtc	2025-08-06	19:34:44.338	138	61
906	LP-50675	rtc	2025-08-06	19:34:44.594	127	44
907	FC-09405	rtc	2025-08-06	19:34:44.717	132	62
908	KT-68443	rtc	2025-08-06	19:34:44.968	153	67
909	LP-96841	rtc	2025-08-06	19:34:45.122	135	53
910	FW-36577	rtc	2025-08-06	19:34:45.357	145	51
911	GL-58876	rtc	2025-08-06	19:34:50.127	153	70
912	PX-67625	rtc	2025-08-06	19:35:28.867	136	52
913	PS-01367	rtc	2025-08-06	19:35:29.273	138	54
914	HP-27244	rtc	2025-08-06	19:35:29.438	142	60
915	RS-19535	rtc	2025-08-06	19:35:29.866	137	57
916	NL-90084	rtc	2025-08-06	19:36:36.332	149	55
917	GP-31281	rtc	2025-08-06	19:36:36.567	121	33
918	PH-32145	rtc	2025-08-06	19:36:36.791	154	60
919	HF-30556	rtc	2025-08-06	19:36:37.249	136	56
920	FP-11094	rtc	2025-08-06	19:36:37.468	137	48
921	RN-25892	rtc	2025-08-06	19:36:37.503	138	48
922	LP-50675	rtc	2025-08-06	19:36:38.132	128	34
923	KT-68443	rtc	2025-08-06	19:36:38.295	151	57
924	FW-36577	rtc	2025-08-06	19:36:38.885	146	44
925	LP-96841	rtc	2025-08-06	19:36:38.665	152	48
926	RL-10411	rtc	2025-08-06	19:36:39.238	135	56
927	FC-09405	rtc	2025-08-06	19:36:39.467	130	56
928	GL-58876	rtc	2025-08-06	19:36:41.762	149	66
929	PX-67625	rtc	2025-08-06	19:37:04.263	137	30
930	HP-27244	rtc	2025-08-06	19:37:04.417	143	29
931	PS-01367	rtc	2025-08-06	19:37:13.191	139	61
932	RS-19535	rtc	2025-08-06	19:37:29.337	143	65
933	RN-25892	rtc	2025-08-06	19:38:15.729	135	40
934	FC-09405	rtc	2025-08-06	19:38:16.236	128	36
935	PH-32145	rtc	2025-08-06	19:38:16.412	151	57
936	NL-90084	rtc	2025-08-06	19:38:16.712	146	53
937	GP-31281	rtc	2025-08-06	19:38:16.885	122	14
938	HF-30556	rtc	2025-08-06	19:38:17.248	135	49
939	FW-36577	rtc	2025-08-06	19:38:17.583	145	36
940	FP-11094	rtc	2025-08-06	19:38:17.928	136	45
941	LP-50675	rtc	2025-08-06	19:38:18.363	122	35
942	KT-68443	rtc	2025-08-06	19:38:18.686	147	59
943	RL-10411	rtc	2025-08-06	19:38:21.209	130	51
944	LP-96841	rtc	2025-08-06	19:38:21.419	151	47
945	GL-58876	rtc	2025-08-06	19:38:30.922	142	62
946	PX-67625	rtc	2025-08-06	19:38:46.325	145	54
947	HP-27244	rtc	2025-08-06	19:38:46.515	151	52
948	PS-01367	rtc	2025-08-06	19:38:54.385	142	51
949	RS-19535	rtc	2025-08-06	19:39:21.249	140	66
950	FC-09405	rtc	2025-08-06	19:39:54.328	121	39
951	NL-90084	rtc	2025-08-06	19:39:54.437	151	51
952	PH-32145	rtc	2025-08-06	19:39:54.487	146	54
953	GP-31281	rtc	2025-08-06	19:39:54.752	119	28
954	HF-30556	rtc	2025-08-06	19:39:54.913	136	55
955	FW-36577	rtc	2025-08-06	19:39:55.322	130	45
956	RN-25892	rtc	2025-08-06	19:39:55.686	135	56
957	FP-11094	rtc	2025-08-06	19:39:56.237	136	56
958	KT-68443	rtc	2025-08-06	19:39:56.052	147	60
959	RL-10411	rtc	2025-08-06	19:40:07.138	132	53
960	LP-96841	rtc	2025-08-06	19:40:07.345	131	43
961	GL-58876	rtc	2025-08-06	19:40:17.716	146	60
962	PX-67625	rtc	2025-08-06	19:40:26.049	144	50
963	HP-27244	rtc	2025-08-06	19:40:27.66	150	66
964	LP-50675	rtc	2025-08-06	19:40:30.786	123	57
965	PS-01367	rtc	2025-08-06	19:40:34.867	140	55
966	RS-19535	rtc	2025-08-06	19:41:14.092	138	67
967	NL-90084	rtc	2025-08-06	19:41:31.416	141	49
968	HF-30556	rtc	2025-08-06	19:41:31.484	135	44
969	GP-31281	rtc	2025-08-06	19:41:31.62	117	16
970	PH-32145	rtc	2025-08-06	19:41:31.592	155	49
971	KT-68443	rtc	2025-08-06	19:41:31.7	152	52
972	FP-11094	rtc	2025-08-06	19:41:31.775	141	53
973	FC-09405	rtc	2025-08-06	19:41:32.146	127	55
974	FW-36577	rtc	2025-08-06	19:41:33.038	154	40
975	RN-25892	rtc	2025-08-06	19:41:33.751	135	63
976	LP-96841	rtc	2025-08-06	19:41:56.655	127	49
977	RL-10411	rtc	2025-08-06	19:41:57.859	128	73
978	GL-58876	rtc	2025-08-06	19:42:01.647	151	65
979	CX-75815	rtc	2025-08-06	19:43:38.822	112	66
980	KN-95070	rtc	2025-08-06	19:44:27.701	179	124
981	FW-38370	rtc	2025-08-06	19:44:39.461	168	109
982	LC-30098	rtc	2025-08-06	19:46:06.038	137	67
983	GT-27861	rtc	2025-08-06	19:47:23.206	117	2
984	PF-51094	rtc	2025-08-06	19:47:22.942	145	72
985	TT-02268	rtc	2025-08-06	19:47:23.647	121	12
986	RS-44496	rtc	2025-08-06	19:47:23.617	143	58
987	LT-93985	rtc	2025-08-06	19:47:23.449	146	55
988	KV-92742	rtc	2025-08-06	19:47:23.505	161	59
989	FR-50174	rtc	2025-08-06	19:47:24.376	127	13
990	LF-31897	rtc	2025-08-06	19:47:24.465	157	46
991	LC-30098	rtc	2025-08-06	19:47:24.601	148	69
992	LF-83605	rtc	2025-08-06	19:47:24.104	141	73
993	SK-49480	rtc	2025-08-06	19:47:24.468	154	78
994	TH-65977	rtc	2025-08-06	19:47:25.505	142	47
995	KT-05088	rtc	2025-08-06	19:47:25.584	163	74
996	FW-38370	rtc	2025-08-06	19:47:25.614	142	78
997	FW-33650	rtc	2025-08-06	19:47:26.371	121	30
998	RK-38134	rtc	2025-08-06	19:47:26.564	137	35
999	LP-16587	rtc	2025-08-06	19:47:26.392	153	80
1000	KG-27937	rtc	2025-08-06	19:47:26.764	161	73
1001	KX-34852	rtc	2025-08-06	19:47:26.63	138	76
1002	FW-28548	rtc	2025-08-06	19:47:28.041	118	4
1003	LK-80130	rtc	2025-08-06	19:47:27.618	143	68
1004	KN-95070	rtc	2025-08-06	19:47:27.995	137	64
1005	LV-24993	rtc	2025-08-06	19:47:27.603	142	76
1006	FW-62367	rtc	2025-08-06	19:47:29.718	159	66
1007	LC-30098	rtc	2025-08-06	19:49:38.473	128	24
1008	LT-93985	rtc	2025-08-06	19:49:38.657	148	43
1009	KV-92742	rtc	2025-08-06	19:49:38.726	132	25
1010	CX-75815	rtc	2025-08-06	19:49:38.852	147	59
1011	RS-44496	rtc	2025-08-06	19:49:38.952	125	12
1012	GT-27861	rtc	2025-08-06	19:49:39.159	118	2
1013	PF-51094	rtc	2025-08-06	19:49:39.038	140	44
1014	LF-31897	rtc	2025-08-06	19:49:39.103	139	48
1015	SK-49480	rtc	2025-08-06	19:49:39.298	151	64
1016	FW-38370	rtc	2025-08-06	19:49:39.585	127	37
1017	KG-27937	rtc	2025-08-06	19:49:39.436	150	57
1018	LF-83605	rtc	2025-08-06	19:49:39.523	157	45
1019	FW-33650	rtc	2025-08-06	19:49:40.292	118	26
1020	TH-65977	rtc	2025-08-06	19:49:40.278	150	58
1021	TT-02268	rtc	2025-08-06	19:49:40.586	153	62
1022	RK-38134	rtc	2025-08-06	19:49:41.124	155	60
1023	LK-80130	rtc	2025-08-06	19:49:41.051	149	46
1024	KT-05088	rtc	2025-08-06	19:49:41.342	155	38
1025	LP-16587	rtc	2025-08-06	19:49:41.625	137	49
1026	KX-34852	rtc	2025-08-06	19:49:42.97	138	41
1027	FR-50174	rtc	2025-08-06	19:49:44.039	144	58
1028	FW-28548	rtc	2025-08-06	19:49:44.937	124	51
1029	FW-62367	rtc	2025-08-06	19:49:46.031	144	54
1030	KN-95070	rtc	2025-08-06	19:49:47.753	123	50
1031	LV-24993	rtc	2025-08-06	19:50:04.263	135	45
1032	LC-30098	rtc	2025-08-06	19:51:26.653	141	33
1033	CX-75815	rtc	2025-08-06	19:51:26.807	148	62
1034	KV-92742	rtc	2025-08-06	19:51:27.207	136	22
1035	LT-93985	rtc	2025-08-06	19:51:26.97	159	47
1036	LF-31897	rtc	2025-08-06	19:51:27.433	141	44
1037	KG-27937	rtc	2025-08-06	19:51:27.955	153	56
1038	FW-38370	rtc	2025-08-06	19:51:28.167	147	37
1039	PF-51094	rtc	2025-08-06	19:51:28.39	143	44
1040	RS-44496	rtc	2025-08-06	19:51:28.83	143	34
1041	LF-83605	rtc	2025-08-06	19:51:29.482	139	33
1042	SK-49480	rtc	2025-08-06	19:51:29.546	149	60
1043	TH-65977	rtc	2025-08-06	19:51:29.956	150	59
1044	RK-38134	rtc	2025-08-06	19:51:30.891	150	64
1045	LK-80130	rtc	2025-08-06	19:51:31.771	149	45
1046	TT-02268	rtc	2025-08-06	19:51:32.316	155	64
1047	KT-05088	rtc	2025-08-06	19:51:34.275	143	50
1048	LP-16587	rtc	2025-08-06	19:51:38.072	141	55
1049	FW-33650	rtc	2025-08-06	19:51:40.138	121	38
1050	KX-34852	rtc	2025-08-06	19:51:40.239	138	45
1051	FW-28548	rtc	2025-08-06	19:51:41.506	126	45
1052	FW-62367	rtc	2025-08-06	19:51:55.7	152	52
1053	KN-95070	rtc	2025-08-06	19:51:56.157	125	52
1054	FR-50174	rtc	2025-08-06	19:51:56.743	133	55
1055	LV-24993	rtc	2025-08-06	19:52:37.799	136	51
1056	LC-30098	rtc	2025-08-06	19:53:21.16	120	35
1057	CX-75815	rtc	2025-08-06	19:53:21.334	132	60
1058	LT-93985	rtc	2025-08-06	19:53:21.493	145	48
1059	KG-27937	rtc	2025-08-06	19:53:21.638	128	47
1060	GT-27861	rtc	2025-08-06	19:53:21.881	108	3
1061	FW-38370	rtc	2025-08-06	19:53:21.837	115	36
1062	KV-92742	rtc	2025-08-06	19:53:22.166	124	38
1063	LF-31897	rtc	2025-08-06	19:53:22.558	125	54
1064	PF-51094	rtc	2025-08-06	19:53:22.762	133	60
1065	RS-44496	rtc	2025-08-06	19:53:22.999	121	42
1066	LF-83605	rtc	2025-08-06	19:53:23.54	125	48
1067	RK-38134	rtc	2025-08-06	19:53:23.966	147	65
1068	TH-65977	rtc	2025-08-06	19:53:24.327	149	65
1069	SK-49480	rtc	2025-08-06	19:53:25.063	148	66
1070	LK-80130	rtc	2025-08-06	19:53:29.386	128	53
1071	TT-02268	rtc	2025-08-06	19:53:30.822	147	69
1072	KT-05088	rtc	2025-08-06	19:53:38.797	157	52
1073	LP-16587	rtc	2025-08-06	19:53:39.564	156	54
1074	FW-28548	rtc	2025-08-06	19:53:41.23	151	53
1075	KX-34852	rtc	2025-08-06	19:53:41.747	138	52
1076	FW-33650	rtc	2025-08-06	19:53:51.795	120	49
1077	KN-95070	rtc	2025-08-06	19:54:09.529	135	63
1078	FW-62367	rtc	2025-08-06	19:54:10.012	139	55
1079	FR-50174	rtc	2025-08-06	19:54:26.39	140	65
1080	LV-24993	rtc	2025-08-06	19:55:11.959	139	56
1081	FW-38370	rtc	2025-08-06	19:55:16.964	126	44
1082	LT-93985	rtc	2025-08-06	19:55:17.327	156	39
1083	CX-75815	rtc	2025-08-06	19:55:17.159	146	58
1084	LC-30098	rtc	2025-08-06	19:55:17.387	118	16
1085	KG-27937	rtc	2025-08-06	19:55:17.471	152	58
1086	GT-27861	rtc	2025-08-06	19:55:17.733	112	4
1087	KV-92742	rtc	2025-08-06	19:55:17.887	125	41
1088	PF-51094	rtc	2025-08-06	19:55:18.38	145	59
1089	LF-31897	rtc	2025-08-06	19:55:18.75	140	62
1090	RS-44496	rtc	2025-08-06	19:55:19.039	128	41
1091	LF-83605	rtc	2025-08-06	19:55:19.122	133	45
1092	SK-49480	rtc	2025-08-06	19:55:19.85	158	72
1093	RK-38134	rtc	2025-08-06	19:55:20.08	152	65
1094	TH-65977	rtc	2025-08-06	19:55:20.4	146	63
1095	LK-80130	rtc	2025-08-06	19:55:28.728	151	49
1096	TT-02268	rtc	2025-08-06	19:55:28.921	149	62
1097	LP-16587	rtc	2025-08-06	19:55:39.809	149	58
1098	FW-28548	rtc	2025-08-06	19:55:44.89	156	49
1099	KX-34852	rtc	2025-08-06	19:55:45.108	133	38
1100	KT-05088	rtc	2025-08-06	19:55:48.346	155	48
1101	FW-33650	rtc	2025-08-06	19:56:06.612	121	49
1102	FW-62367	rtc	2025-08-06	19:56:22.784	158	61
1103	KN-95070	rtc	2025-08-06	19:56:27.343	152	66
1104	FR-50174	rtc	2025-08-06	19:56:55.683	149	75
1105	KG-27937	rtc	2025-08-06	19:57:05.614	142	58
1106	FW-38370	rtc	2025-08-06	19:57:05.853	150	47
1107	LT-93985	rtc	2025-08-06	19:57:06.14	152	45
1108	CX-75815	rtc	2025-08-06	19:57:05.976	141	57
1109	LC-30098	rtc	2025-08-06	19:57:06.33	134	33
1110	TH-65977	rtc	2025-08-06	19:57:07.005	142	62
1111	KV-92742	rtc	2025-08-06	19:57:07.778	144	41
1112	RK-38134	rtc	2025-08-06	19:57:08.874	150	61
1113	LF-83605	rtc	2025-08-06	19:57:08.907	141	45
1114	RS-44496	rtc	2025-08-06	19:57:09.357	137	31
1115	PF-51094	rtc	2025-08-06	19:57:09.748	139	51
1116	LF-31897	rtc	2025-08-06	19:57:11.365	134	40
1117	SK-49480	rtc	2025-08-06	19:57:13.258	150	65
1118	TT-02268	rtc	2025-08-06	19:57:34.631	152	68
1119	LK-80130	rtc	2025-08-06	19:57:34.859	149	53
1120	LP-16587	rtc	2025-08-06	19:57:41.638	138	54
1121	KX-34852	rtc	2025-08-06	19:57:44.595	138	54
1122	LV-24993	rtc	2025-08-06	19:57:45.098	129	56
1123	FW-28548	rtc	2025-08-06	19:57:47.819	134	51
1124	KT-05088	rtc	2025-08-06	19:57:57.281	143	51
1125	FW-33650	rtc	2025-08-06	19:58:24.236	123	35
1126	FW-62367	rtc	2025-08-06	19:58:34.491	148	56
1127	KN-95070	rtc	2025-08-06	19:58:44.31	126	62
1128	LT-93985	rtc	2025-08-06	19:58:58.723	144	49
1129	CX-75815	rtc	2025-08-06	19:58:58.564	134	67
1130	FW-38370	rtc	2025-08-06	19:58:58.796	136	55
1131	GT-27861	rtc	2025-08-06	19:58:58.914	98	5
1132	KG-27937	rtc	2025-08-06	19:58:58.938	140	61
1133	LC-30098	rtc	2025-08-06	19:58:59.216	139	52
1134	TH-65977	rtc	2025-08-06	19:59:00.177	143	68
1135	LF-83605	rtc	2025-08-06	19:59:00.876	124	54
1136	KV-92742	rtc	2025-08-06	19:59:01.048	114	48
1137	RK-38134	rtc	2025-08-06	19:59:01.352	141	62
1138	RS-44496	rtc	2025-08-06	19:59:01.714	137	43
1139	PF-51094	rtc	2025-08-06	19:59:01.895	136	58
1140	LF-31897	rtc	2025-08-06	19:59:07.803	131	62
1141	SK-49480	rtc	2025-08-06	19:59:16.074	148	75
1142	FR-50174	rtc	2025-08-06	19:59:18.219	148	76
1143	LK-80130	rtc	2025-08-06	19:59:38.442	131	56
1144	TT-02268	rtc	2025-08-06	19:59:40.97	153	68
1145	LP-16587	rtc	2025-08-06	19:59:42.139	159	52
1146	FW-28548	rtc	2025-08-06	19:59:53.859	131	55
1147	KX-34852	rtc	2025-08-06	19:59:54.153	150	55
1148	KT-05088	rtc	2025-08-06	20:00:08.25	135	47
1149	LV-24993	rtc	2025-08-06	20:00:15.733	133	64
1150	FW-33650	rtc	2025-08-06	20:00:40.187	121	49
1151	FW-62367	rtc	2025-08-06	20:00:42.719	134	58
1152	KG-27937	rtc	2025-08-06	20:00:54.571	135	64
1153	FW-38370	rtc	2025-08-06	20:00:54.809	115	47
1154	LC-30098	rtc	2025-08-06	20:00:55.291	132	46
1155	LF-83605	rtc	2025-08-06	20:00:55.879	145	48
1156	CX-75815	rtc	2025-08-06	20:00:56.019	139	55
1157	LT-93985	rtc	2025-08-06	20:00:56.162	149	45
1158	GT-27861	rtc	2025-08-06	20:00:56.35	111	10
1159	PF-51094	rtc	2025-08-06	20:00:56.825	139	62
1160	RK-38134	rtc	2025-08-06	20:00:57.839	145	65
1161	KV-92742	rtc	2025-08-06	20:00:58.053	124	48
1162	RS-44496	rtc	2025-08-06	20:00:58.414	127	43
1163	TH-65977	rtc	2025-08-06	20:00:58.619	151	64
1164	KN-95070	rtc	2025-08-06	20:01:00.402	157	67
1165	LF-31897	rtc	2025-08-06	20:01:06.265	131	65
1166	SK-49480	rtc	2025-08-06	20:01:19.853	146	71
1167	LK-80130	rtc	2025-08-06	20:01:43.867	134	60
1168	LP-16587	rtc	2025-08-06	20:01:43.653	136	62
1169	TT-02268	rtc	2025-08-06	20:01:49.312	156	75
1170	FR-50174	rtc	2025-08-06	20:01:49.555	146	69
1171	KX-34852	rtc	2025-08-06	20:01:58.011	137	56
1172	FW-28548	rtc	2025-08-06	20:02:01.667	123	56
1173	KT-05088	rtc	2025-08-06	20:02:15.574	155	53
1174	GT-27861	rtc	2025-08-06	20:02:47.041	114	7
1175	CX-75815	rtc	2025-08-06	20:02:47.255	146	65
1176	LT-93985	rtc	2025-08-06	20:02:47.429	159	49
1177	FW-38370	rtc	2025-08-06	20:02:47.655	134	46
1178	KG-27937	rtc	2025-08-06	20:02:47.99	152	64
1179	LF-83605	rtc	2025-08-06	20:02:48.773	155	54
1180	PF-51094	rtc	2025-08-06	20:02:48.928	144	63
1181	LC-30098	rtc	2025-08-06	20:02:49.337	139	42
1182	LV-24993	rtc	2025-08-06	20:02:49.332	129	50
1183	RK-38134	rtc	2025-08-06	20:02:49.946	155	66
1184	KV-92742	rtc	2025-08-06	20:02:50.152	124	46
1185	FW-33650	rtc	2025-08-06	20:02:50.736	123	48
1186	TH-65977	rtc	2025-08-06	20:02:51.154	144	65
1187	FW-62367	rtc	2025-08-06	20:02:51.659	130	59
1188	RS-44496	rtc	2025-08-06	20:02:51.997	138	51
1189	LF-31897	rtc	2025-08-06	20:03:08.298	137	68
1190	KN-95070	rtc	2025-08-06	20:03:15.046	145	70
1191	SK-49480	rtc	2025-08-06	20:03:28.24	152	72
1192	LP-16587	rtc	2025-08-06	20:03:45.101	132	58
1193	LK-80130	rtc	2025-08-06	20:03:47.696	129	51
1194	TT-02268	rtc	2025-08-06	20:04:00.456	155	70
1195	FR-50174	rtc	2025-08-06	20:04:00.722	143	64
1196	KX-34852	rtc	2025-08-06	20:04:05.482	133	53
1197	FW-28548	rtc	2025-08-06	20:04:12.572	153	57
1198	KT-05088	rtc	2025-08-06	20:04:25.283	133	54
1199	CX-75815	rtc	2025-08-06	20:04:38.626	147	64
1200	FW-38370	rtc	2025-08-06	20:04:38.801	133	41
1201	LT-93985	rtc	2025-08-06	20:04:38.773	156	47
1202	KG-27937	rtc	2025-08-06	20:04:39.287	146	58
1203	LC-30098	rtc	2025-08-06	20:04:39.845	134	43
1204	LF-83605	rtc	2025-08-06	20:04:40.248	135	47
1205	GT-27861	rtc	2025-08-06	20:04:41.097	112	16
1206	PF-51094	rtc	2025-08-06	20:04:41.37	139	57
1207	KV-92742	rtc	2025-08-06	20:04:41.6	124	43
1208	TH-65977	rtc	2025-08-06	20:04:42.518	142	63
1209	RK-38134	rtc	2025-08-06	20:04:43.228	146	66
1210	RS-44496	rtc	2025-08-06	20:04:46.856	125	49
1211	FW-33650	rtc	2025-08-06	20:04:55.905	121	46
1212	FW-62367	rtc	2025-08-06	20:04:56.205	135	54
1213	LF-31897	rtc	2025-08-06	20:05:11.047	135	65
1214	LV-24993	rtc	2025-08-06	20:05:20.035	152	57
1215	SK-49480	rtc	2025-08-06	20:05:36.564	143	71
1216	LP-16587	rtc	2025-08-06	20:05:46.874	141	50
1217	LK-80130	rtc	2025-08-06	20:05:56.791	136	40
1218	KN-95070	rtc	2025-08-06	20:05:57.482	151	56
1219	TT-02268	rtc	2025-08-06	20:06:08.927	152	70
1220	FR-50174	rtc	2025-08-06	20:06:09.17	142	68
1221	KX-34852	rtc	2025-08-06	20:06:10.837	136	55
1222	FW-28548	rtc	2025-08-06	20:06:22.341	132	54
1223	KG-27937	rtc	2025-08-06	20:06:30.385	150	69
1224	FW-38370	rtc	2025-08-06	20:06:30.646	126	50
1225	LT-93985	rtc	2025-08-06	20:06:30.803	156	47
1226	CX-75815	rtc	2025-08-06	20:06:30.983	145	64
1227	LC-30098	rtc	2025-08-06	20:06:30.861	140	41
1228	LF-83605	rtc	2025-08-06	20:06:31.142	123	45
1229	PF-51094	rtc	2025-08-06	20:06:31.282	145	62
1230	GT-27861	rtc	2025-08-06	20:06:31.471	116	11
1231	KV-92742	rtc	2025-08-06	20:06:31.742	120	40
1232	TH-65977	rtc	2025-08-06	20:06:32.313	147	66
1233	KT-05088	rtc	2025-08-06	20:06:33.297	137	47
1234	RK-38134	rtc	2025-08-06	20:06:34.878	151	69
1235	RS-44496	rtc	2025-08-06	20:06:43.903	129	45
1236	FW-62367	rtc	2025-08-06	20:07:00.89	135	49
1237	FW-33650	rtc	2025-08-06	20:07:04.267	122	46
1238	LF-31897	rtc	2025-08-06	20:07:12.964	132	55
1239	SK-49480	rtc	2025-08-06	20:07:43.639	143	71
1240	LP-16587	rtc	2025-08-06	20:07:48.136	143	53
1241	LV-24993	rtc	2025-08-06	20:07:48.709	124	57
1242	LK-80130	rtc	2025-08-06	20:08:03.473	148	51
1243	KN-95070	rtc	2025-08-06	20:08:03.706	123	55
1244	TT-02268	rtc	2025-08-06	20:08:16.629	155	67
1245	FR-50174	rtc	2025-08-06	20:08:16.93	141	63
1246	KX-34852	rtc	2025-08-06	20:08:17.244	131	58
1247	CX-75815	rtc	2025-08-06	20:08:22.479	150	62
1248	LC-30098	rtc	2025-08-06	20:08:22.893	136	44
1249	LF-83605	rtc	2025-08-06	20:08:22.666	132	50
1250	LT-93985	rtc	2025-08-06	20:08:23.387	152	43
1251	FW-38370	rtc	2025-08-06	20:08:23.68	139	28
1252	KG-27937	rtc	2025-08-06	20:08:23.67	148	54
1253	GT-27861	rtc	2025-08-06	20:08:24.74	117	4
1254	PF-51094	rtc	2025-08-06	20:08:25.049	144	58
1255	KV-92742	rtc	2025-08-06	20:08:25.457	137	37
1256	TH-65977	rtc	2025-08-06	20:08:26.25	143	60
1257	KT-05088	rtc	2025-08-06	20:08:27.98	154	45
1258	RK-38134	rtc	2025-08-06	20:08:32.619	151	60
1259	FW-28548	rtc	2025-08-06	20:08:33.386	135	50
1260	RS-44496	rtc	2025-08-06	20:08:43.236	124	41
1261	FW-62367	rtc	2025-08-06	20:09:08.278	163	54
1262	LF-31897	rtc	2025-08-06	20:09:14.693	138	60
1263	FW-33650	rtc	2025-08-06	20:09:17.351	118	46
1264	SK-49480	rtc	2025-08-06	20:09:44.367	158	72
1265	KV-68730	rtc	2025-08-06	20:09:46.407	130	43
1266	LP-16587	rtc	2025-08-06	20:09:46.473	153	55
1267	KN-95070	rtc	2025-08-06	20:10:07.643	146	58
1268	LK-80130	rtc	2025-08-06	20:10:07.905	153	47
1269	KG-27937	rtc	2025-08-06	20:10:13.754	152	69
1270	CX-75815	rtc	2025-08-06	20:10:13.953	147	71
1271	LC-30098	rtc	2025-08-06	20:10:14.35	131	46
1272	FW-38370	rtc	2025-08-06	20:10:14.21	159	55
1273	LT-93985	rtc	2025-08-06	20:10:14.529	158	49
1274	GT-27861	rtc	2025-08-06	20:10:15.408	116	20
1275	LF-83605	rtc	2025-08-06	20:10:15.598	147	51
1276	TH-65977	rtc	2025-08-06	20:10:15.63	141	52
1277	PF-51094	rtc	2025-08-06	20:10:15.7	144	47
1278	KV-92742	rtc	2025-08-06	20:10:19.149	129	43
1279	LV-24993	rtc	2025-08-06	20:10:20.135	136	53
1280	KX-34852	rtc	2025-08-06	20:10:29.782	153	58
1281	RK-38134	rtc	2025-08-06	20:10:30.726	152	70
1282	KT-05088	rtc	2025-08-06	20:10:31.101	138	54
1283	TT-02268	rtc	2025-08-06	20:10:37.281	157	69
1284	FR-50174	rtc	2025-08-06	20:10:37.526	144	61
1285	FW-28548	rtc	2025-08-06	20:10:39.891	144	50
1286	RS-44496	rtc	2025-08-06	20:10:41.87	129	42
1287	LF-31897	rtc	2025-08-06	20:11:14.981	132	48
1288	FW-62367	rtc	2025-08-06	20:11:16.926	134	48
1289	FW-33650	rtc	2025-08-06	20:11:26.97	116	22
1290	LP-16587	rtc	2025-08-06	20:11:45.207	146	49
1291	KV-68730	rtc	2025-08-06	20:11:45.432	161	47
1292	SK-49480	rtc	2025-08-06	20:11:54.703	148	71
1293	LC-30098	rtc	2025-08-06	20:12:11.347	134	45
1294	LT-93985	rtc	2025-08-06	20:12:11.512	156	48
1295	CX-75815	rtc	2025-08-06	20:12:11.683	146	62
1296	KG-27937	rtc	2025-08-06	20:12:11.884	148	60
1297	GT-27861	rtc	2025-08-06	20:12:12.005	116	8
1298	LF-83605	rtc	2025-08-06	20:12:11.85	152	44
1299	FW-38370	rtc	2025-08-06	20:12:12.139	129	44
1300	PF-51094	rtc	2025-08-06	20:12:12.275	144	58
1301	TH-65977	rtc	2025-08-06	20:12:12.812	145	67
1302	KV-92742	rtc	2025-08-06	20:12:13.247	143	48
1303	KN-95070	rtc	2025-08-06	20:12:14.404	133	50
1304	LK-80130	rtc	2025-08-06	20:12:14.789	130	51
1305	RK-38134	rtc	2025-08-06	20:12:30.852	146	66
1306	KT-05088	rtc	2025-08-06	20:12:34.207	142	49
1307	KX-34852	rtc	2025-08-06	20:12:34.79	158	47
1308	RS-44496	rtc	2025-08-06	20:12:35.165	122	32
1309	FW-28548	rtc	2025-08-06	20:12:42.463	140	48
1310	TT-02268	rtc	2025-08-06	20:12:49.48	155	73
1311	FR-50174	rtc	2025-08-06	20:12:49.73	146	58
1312	LV-24993	rtc	2025-08-06	20:12:49.69	130	49
1313	LF-31897	rtc	2025-08-06	20:13:21.075	131	36
1314	FW-62367	rtc	2025-08-06	20:13:27.542	160	54
1315	FW-33650	rtc	2025-08-06	20:13:38.036	122	36
1316	KV-68730	rtc	2025-08-06	20:13:40.469	162	49
1317	LP-16587	rtc	2025-08-06	20:13:46.144	156	50
1318	FW-38370	rtc	2025-08-06	20:13:56.009	124	34
1319	LT-93985	rtc	2025-08-06	20:13:56.334	145	46
1320	KG-27937	rtc	2025-08-06	20:13:56.181	135	52
1321	CX-75815	rtc	2025-08-06	20:13:56.464	133	51
1322	SK-49480	rtc	2025-08-06	20:13:56.618	145	65
1323	GT-27861	rtc	2025-08-06	20:14:00.452	112	5
1324	LC-30098	rtc	2025-08-06	20:14:00.702	137	45
1325	TH-65977	rtc	2025-08-06	20:14:01.464	139	59
1326	LF-83605	rtc	2025-08-06	20:14:01.667	146	49
1327	PF-51094	rtc	2025-08-06	20:14:03.135	137	62
1328	KV-92742	rtc	2025-08-06	20:14:04.198	124	47
1329	KN-95070	rtc	2025-08-06	20:14:15.682	162	65
1330	LK-80130	rtc	2025-08-06	20:14:15.754	134	46
1331	RS-44496	rtc	2025-08-06	20:14:31.3	145	41
1332	RK-38134	rtc	2025-08-06	20:14:31.305	140	64
1333	KT-05088	rtc	2025-08-06	20:14:39.818	153	44
1334	KX-34852	rtc	2025-08-06	20:14:40.183	133	35
1335	FW-28548	rtc	2025-08-06	20:14:49.343	128	43
1336	TT-02268	rtc	2025-08-06	20:15:04.007	153	67
1337	FR-50174	rtc	2025-08-06	20:15:04.287	144	56
1338	LV-24993	rtc	2025-08-06	20:15:21.654	125	60
1339	LF-31897	rtc	2025-08-06	20:15:24.02	123	50
1340	KV-68730	rtc	2025-08-06	20:15:37.435	162	49
